ip_address,mac_address,status,vlan
10.39.23.212,,Unreachable,20
10.39.23.213,,Unreachable,20
10.39.23.214,,Unreachable,20
10.39.23.215,,Unreachable,20
10.39.23.216,,Unreachable,20
10.39.23.217,,Unreachable,20
10.39.23.218,,Unreachable,20
10.39.23.219,,Unreachable,20
10.39.23.220,,Unreachable,20
10.39.23.221,,Unreachable,20
10.39.23.222,,Unreachable,20
10.39.23.223,,Unreachable,20
10.39.23.224,,Unreachable,20
10.39.23.225,,Unreachable,20
10.39.23.226,,Unreachable,20
10.39.23.227,,Unreachable,20
10.39.23.228,,Unreachable,20
10.39.23.229,,Unreachable,20
10.39.23.230,,Unreachable,20
10.39.23.231,,Unreachable,20
10.39.23.232,,Unreachable,20
10.39.23.233,,Unreachable,20
10.39.23.234,,Unreachable,20
10.39.23.235,,Unreachable,20
10.39.23.236,,Unreachable,20
10.39.23.237,,Unreachable,20
10.39.23.238,,Unreachable,20
10.39.23.239,,Unreachable,20
10.39.23.240,,Unreachable,20
10.39.23.241,,Unreachable,20
10.39.23.242,,Unreachable,20
10.39.23.243,,Unreachable,20
10.39.23.244,,Unreachable,20
10.39.23.245,,Unreachable,20
10.39.23.246,,Unreachable,20
10.39.23.247,,Unreachable,20
10.39.23.248,,Unreachable,20
10.39.23.249,,Unreachable,20
10.39.23.250,,Unreachable,20
10.39.23.251,,Unreachable,20
10.39.23.252,,Unreachable,20
10.39.23.253,,Unreachable,20
10.39.23.254,,Unreachable,20
10.39.1.1,,Unreachable,20
10.39.1.2,,Unreachable,20
10.39.1.3,c4b2.3977.2cd6,Reachable,20
10.39.1.4,,Unreachable,20
10.39.1.5,,Unreachable,20
10.39.1.6,,Unreachable,20
10.39.1.7,,Unreachable,20
10.39.1.8,,Unreachable,20
10.39.1.9,,Unreachable,20
10.39.1.10,,Unreachable,20
10.39.1.11,,Unreachable,20
10.39.1.12,,Unreachable,20
10.39.1.13,,Unreachable,20
10.39.1.14,,Unreachable,20
10.39.1.15,,Unreachable,20
10.39.1.16,,Unreachable,20
10.39.1.17,,Unreachable,20
10.39.1.18,,Unreachable,20
10.39.1.19,,Unreachable,20
10.39.1.20,,Unreachable,20
10.39.1.21,,Unreachable,20
10.39.1.22,,Unreachable,20
10.39.1.23,,Unreachable,20
10.39.1.24,,Unreachable,20
10.39.1.25,,Unreachable,20
10.39.1.26,,Unreachable,20
10.39.1.27,,Unreachable,20
10.39.1.28,,Unreachable,20
10.39.1.29,,Unreachable,20
10.39.1.30,,Unreachable,20
10.39.1.31,,Unreachable,20
10.39.1.32,,Unreachable,20
10.39.1.33,,Unreachable,20
10.39.1.34,,Unreachable,20
10.39.1.35,,Unreachable,20
10.39.1.36,,Unreachable,20
10.39.1.37,,Unreachable,20
10.39.1.38,,Unreachable,20
10.39.1.39,,Unreachable,20
10.39.1.40,,Unreachable,20
10.39.1.41,,Unreachable,20
10.39.1.42,,Unreachable,20
10.39.1.43,,Unreachable,20
10.39.1.44,,Unreachable,20
10.39.1.45,,Unreachable,20
10.39.1.46,,Unreachable,20
10.39.1.47,,Unreachable,20
10.39.1.48,,Unreachable,20
10.39.1.49,,Unreachable,20
10.39.1.50,,Unreachable,20
10.39.1.51,,Unreachable,20
10.39.1.52,,Unreachable,20
10.39.1.53,,Unreachable,20
10.39.1.54,,Unreachable,20
10.39.1.55,,Unreachable,20
10.39.1.56,,Unreachable,20
10.39.1.57,,Unreachable,20
10.39.1.58,,Unreachable,20
10.39.1.59,,Unreachable,20
10.39.1.60,,Unreachable,20
10.39.1.61,,Unreachable,20
10.39.1.62,,Unreachable,20
10.39.1.63,,Unreachable,20
10.39.1.64,,Unreachable,20
10.39.1.65,,Unreachable,20
10.39.1.66,,Unreachable,20
10.39.1.67,,Unreachable,20
10.39.1.68,,Unreachable,20
10.39.1.69,,Unreachable,20
10.39.1.70,,Unreachable,20
10.39.1.71,,Unreachable,20
10.39.1.72,,Unreachable,20
10.39.1.73,,Unreachable,20
10.39.1.74,,Unreachable,20
10.39.1.75,,Unreachable,20
10.39.1.76,,Unreachable,20
10.39.1.77,,Unreachable,20
10.39.1.78,,Unreachable,20
10.39.1.79,,Unreachable,20
10.39.1.80,,Unreachable,20
10.39.1.81,,Unreachable,20
10.39.1.82,,Unreachable,20
10.39.1.83,,Unreachable,20
10.39.1.84,,Unreachable,20
10.39.1.85,,Unreachable,20
10.39.1.86,,Unreachable,20
10.39.1.87,,Unreachable,20
10.39.1.88,,Unreachable,20
10.39.1.89,,Unreachable,20
10.39.1.90,,Unreachable,20
10.39.1.91,,Unreachable,20
10.39.1.92,,Unreachable,20
10.39.1.93,,Unreachable,20
10.39.1.94,,Unreachable,20
10.39.1.95,,Unreachable,20
10.39.1.96,,Unreachable,20
10.39.1.97,,Unreachable,20
10.39.1.98,,Unreachable,20
10.39.1.99,,Unreachable,20
10.39.1.100,,Unreachable,20
10.39.1.101,,Unreachable,20
10.39.1.102,,Unreachable,20
10.39.1.103,,Unreachable,20
10.39.1.104,,Unreachable,20
10.39.1.105,,Unreachable,20
10.39.1.106,,Unreachable,20
10.39.1.107,,Unreachable,20
10.39.1.108,,Unreachable,20
10.39.1.109,,Unreachable,20
10.39.1.110,,Unreachable,20
10.39.1.111,,Unreachable,20
10.39.1.112,,Unreachable,20
10.39.1.113,,Unreachable,20
10.39.1.114,,Unreachable,20
10.39.1.115,,Unreachable,20
10.39.1.116,,Unreachable,20
10.39.1.117,,Unreachable,20
10.39.1.118,,Unreachable,20
10.39.1.119,,Unreachable,20
10.39.1.120,,Unreachable,20
10.39.1.121,,Unreachable,20
10.39.1.122,,Unreachable,20
10.39.1.123,,Unreachable,20
10.39.1.124,,Unreachable,20
10.39.1.125,,Unreachable,20
10.39.1.126,,Unreachable,20
10.39.1.127,,Unreachable,20
10.39.1.128,,Unreachable,20
10.39.1.129,,Unreachable,20
10.39.1.130,,Unreachable,20
10.39.1.131,,Unreachable,20
10.39.1.132,,Unreachable,20
10.39.1.133,,Unreachable,20
10.39.1.134,,Unreachable,20
10.39.1.135,,Unreachable,20
10.39.1.136,,Unreachable,20
10.39.1.137,,Unreachable,20
10.39.1.138,,Unreachable,20
10.39.1.139,,Unreachable,20
10.39.1.140,,Unreachable,20
10.39.1.141,,Unreachable,20
10.39.1.142,,Unreachable,20
10.39.1.143,,Unreachable,20
10.39.1.144,,Unreachable,20
10.39.1.145,,Unreachable,20
10.39.1.146,,Unreachable,20
10.39.1.147,,Unreachable,20
10.39.1.148,,Unreachable,20
10.39.1.149,,Unreachable,20
10.39.1.150,,Unreachable,20
10.39.1.151,,Unreachable,20
10.39.1.152,,Unreachable,20
10.39.1.153,,Unreachable,20
10.39.1.154,,Unreachable,20
10.39.1.155,,Unreachable,20
10.39.1.156,,Unreachable,20
10.39.1.157,,Unreachable,20
10.39.1.158,,Unreachable,20
10.39.1.159,,Unreachable,20
10.39.1.160,,Unreachable,20
10.39.1.161,,Unreachable,20
10.39.1.162,,Unreachable,20
10.39.1.163,,Unreachable,20
10.39.1.164,,Unreachable,20
10.39.1.165,,Unreachable,20
10.39.1.166,,Unreachable,20
10.39.1.167,,Unreachable,20
10.39.1.168,,Unreachable,20
10.39.1.169,,Unreachable,20
10.39.1.170,,Unreachable,20
10.39.1.171,,Unreachable,20
10.39.1.172,,Unreachable,20
10.39.1.173,,Unreachable,20
10.39.1.174,,Unreachable,20
10.39.1.175,,Unreachable,20
10.39.1.176,,Unreachable,20
10.39.1.177,,Unreachable,20
10.39.1.178,,Unreachable,20
10.39.1.179,,Unreachable,20
10.39.1.180,,Unreachable,20
10.39.1.181,,Unreachable,20
10.39.1.182,,Unreachable,20
10.39.1.183,,Unreachable,20
10.39.1.184,,Unreachable,20
10.39.1.185,,Unreachable,20
10.39.1.186,,Unreachable,20
10.39.1.187,,Unreachable,20
10.39.1.188,,Unreachable,20
10.39.1.189,,Unreachable,20
10.39.1.190,,Unreachable,20
10.39.1.191,,Unreachable,20
10.39.1.192,,Unreachable,20
10.39.1.193,,Unreachable,20
10.39.1.194,,Unreachable,20
10.39.1.195,,Unreachable,20
10.39.1.196,,Unreachable,20
10.39.1.197,,Unreachable,20
10.39.1.198,,Unreachable,20
10.39.1.199,,Unreachable,20
10.39.1.200,,Unreachable,20
10.39.1.201,,Unreachable,20
10.39.1.202,,Unreachable,20
10.39.1.203,,Unreachable,20
10.39.1.204,,Unreachable,20
10.39.1.205,,Unreachable,20
10.39.1.206,,Unreachable,20
10.39.1.207,,Unreachable,20
10.39.1.208,,Unreachable,20
10.39.1.209,,Unreachable,20
10.39.1.210,,Unreachable,20
10.39.1.211,,Unreachable,20
10.39.1.212,,Unreachable,20
10.39.1.213,,Unreachable,20
10.39.1.214,,Unreachable,20
10.39.1.215,,Unreachable,20
10.39.1.216,,Unreachable,20
10.39.1.217,,Unreachable,20
10.39.1.218,,Unreachable,20
10.39.1.219,,Unreachable,20
10.39.1.220,,Unreachable,20
10.39.1.221,,Unreachable,20
10.39.1.222,,Unreachable,20
10.39.1.223,,Unreachable,20
10.39.1.224,,Unreachable,20
10.39.1.225,,Unreachable,20
10.39.1.226,,Unreachable,20
10.39.1.227,,Unreachable,20
10.39.1.228,,Unreachable,20
10.39.1.229,,Unreachable,20
10.39.1.230,,Unreachable,20
10.39.1.231,,Unreachable,20
10.39.1.232,,Unreachable,20
10.39.1.233,,Unreachable,20
10.39.1.234,,Unreachable,20
10.39.1.235,,Unreachable,20
10.39.1.236,,Unreachable,20
10.39.1.237,,Unreachable,20
10.39.1.238,,Unreachable,20
10.39.1.239,,Unreachable,20
10.39.1.240,,Unreachable,20
10.39.1.241,,Unreachable,20
10.39.1.242,,Unreachable,20
10.39.1.243,,Unreachable,20
10.39.1.244,,Unreachable,20
10.39.1.245,,Unreachable,20
10.39.1.246,,Unreachable,20
10.39.1.247,,Unreachable,20
10.39.1.248,,Unreachable,20
10.39.1.249,,Unreachable,20
10.39.1.250,,Unreachable,20
10.39.1.251,,Unreachable,20
10.39.1.252,,Unreachable,20
10.39.1.253,,Unreachable,20
10.39.1.254,,Unreachable,20
